96907.0601.wav|노래 프로듀싱 도와주신 것만 한 달 넘게
96907.0602.wav|계속 굉장히 신경 많이 써주신 걸로 알고 있어서
96907.0603.wav|이 자리를 빌어서 너무 황송하고 영광이고 감사하다고 전해드리고 싶고
"96907.0604.wav|그냥... 주문이에요, 주문이고"
96907.0605.wav|이 노래를 들었는데
96907.0606.wav|이 전에 초안을 제가 계속 갖고 다니면서 저혼자 들었을 거 아니에요
"96907.0607.wav|그랬을 때도 그냥, 저 힘들 때 많이 들었거든요"
96907.0608.wav|지나간다 이렇게 생각하면서
96907.0609.wav|단순하고 어떻게 보면 유치한 위로일 수도 있는데
96907.0610.wav|제일 직관적인 게 도움이 될 때도 있고
"96907.0611.wav|친구들이 논리적인, 이성적인 여러 가지 방법을 같이 찾아오는 것보다"
"96907.0612.wav|같이 안아주고 야, 고생했다, 수고했다"
96907.0613.wav|이런 게 훨씬 더 위로가 될 때가 있는 것처럼
96907.0614.wav|그런 곡이 됐으면 좋겠는 마음
96907.0615.wav|그래서 '지나가'
"96907.0616.wav|지나가세요, 이제"
96907.0617.wav|그리고 'forever rain' 이 노래가 제 마음의 타이틀이에요
96907.0618.wav|이 노래는 아마 2016년 7월쯤에 처음 쓰기 시작해서
96907.0619.wav|'seoul'이라는 노래를 시작했을 때처럼 늘
96907.0620.wav|비라는 주제로 노래를 쓰고 싶었죠 왜냐하면 'Let It Rain' 에픽하이
96907.0621.wav|넬 형님들 같이 하신 것도 그렇고
"96907.0622.wav|'Rain' 프리템포 , 라자의 'Rain' 윤하 누나의 '빗소리'"
96907.0623.wav|비에 대한 노래가 너무나 명곡이 많죠
"96907.0624.wav|'Rain', 'Rain', 'Rain'"
96907.0625.wav|그래서 아티스트한테 허락되는 Rain이라는 단어 한번
96907.0626.wav|내가 그걸 어떻게 쓸까했는데 저는
96907.0627.wav|영원한 비 'forever rain'이라는 말을 쓴 사람이 없는 것 같아서 이 노래를 쓰고 싶더라고요
96907.0628.wav|이 'forever rain'이라는 말을 생각했을 때
96907.0629.wav|어느 순간 제 귀에서 피아노가 들렸어요 도입부 피아노
96907.0630.wav|이때 제가 한참 프로듀싱에 집착할 때예요
96907.0631.wav|내가 비트를 써서 내가 전부 다 프로듀싱해서 내가 내야겠다
96907.0632.wav|그런 어떤... 아집이라면 아집이고
96907.0633.wav|좋은 거라면 좋은 건데 그런 거에 집착할 때 썼던 거라
"96907.0634.wav|피아노를 듣고, 아마 해외에서 어디 공연나가 있을 때인가 그럴 때"
96907.0635.wav|그거를 개발새발 노트북으로 코드 찍어서
96907.0636.wav|간직하고 있다가 체계화 복습
96907.0637.wav|이런 거 써서 굉장히...
96907.0638.wav|만들게 됐어요
96907.0639.wav|그래서 저한테는 영원이 나오고  이런 부분이
96907.0640.wav|내가 다시 한번
96907.0641.wav|내 마음에 스스로 와닿는 노래를 쓸까?라고 생각이 들거든요
96907.0642.wav|제가 만약에 죽는다면
96907.0643.wav|내 장래식에서 이 노래를 틀어줬으면 좋겠는 거예요
96907.0644.wav|그냥 이 노래보다 나 같은 노래는 없다
96907.0645.wav|그런 정도로 애착이 심한 노래라
96907.0646.wav|원래 이 노래를 'WINGS'에 넣을까 하다가
96907.0647.wav|방PD님께서 이 노래 너무 아깝다고 하셔서
96907.0648.wav|저도 그렇게 생각을 해서
96907.0649.wav|아주아주 오랜 시간 묵히다가
96907.0650.wav|이제 거의 2년 3개월 만에 빛을 보게 된 노래고
96907.0651.wav|굉장히 아끼고
96907.0652.wav|들을 때 슬프지만 애착이 많이 있는 노래입니다
96907.0653.wav|그랬습니다
96907.0654.wav|그래서 '모노' 사실 시작은 내가 프로듀싱해서 내가 듣고 싶은
96907.0655.wav|내가 듣고 싶고 내가 들려주고 싶은 노래를 만들자
96907.0656.wav|이래서 처음 시발점을 그렇게 시작을 했고요
96907.0657.wav|어쨌든 많은 우여곡절 끝에 나왔고
96907.0658.wav|사실 지금 나온 상태에서 돌이켜보자면 아쉬운 부분도 너무나 많고
96907.0659.wav|이미 다음... 제가 언젠가 내서 언제낼 수 있을지 모르겠는데
96907.0660.wav|이미 다음 걸 구상하고 있어요
96907.0661.wav|제목도 구상했고 첫곡을 지금 킥오프를 했는데
"96907.0662.wav|너무 아쉬운 부분들이 있어서, 스스로 그런데 어쨌든"
96907.0663.wav|제가 이 노래 일곱 트랙들을 끊임없이 정말 몇 천 번 들으면서
96907.0664.wav|내가 부끄럽지 않은 곡을 내자
96907.0665.wav|내가 첫 번째 낸 판이 너무나 스스로 아쉬웠고 스스로 뭔가 후회되고
96907.0666.wav|너무나 많은 그런 게 있어요 첫 번째 판에 대해서 그래서
96907.0667.wav|두 번째 판은 정말 최대한 후회 안 남기고 내가 스스로 떳떳할 수 있고
"96907.0668.wav|좋은 노래를, 사람들의 기억에 오래 남을 수 있는 노래를 만들자"
96907.0669.wav|그래서 내게 됐고
96907.0670.wav|지금 날씨랑 앞으로 겨울이 올 때
96907.0671.wav|그 음악을 들으면 특정 상황과 그런 특정 계절이 생각날 때가 있잖아요
96907.0672.wav|그럴 때 생각날 수 있는
96907.0673.wav|그런 노래가 하나라도 있었으면 좋겠고
96907.0674.wav|이왕이면 7곡이 뭔가...
96907.0675.wav|이렇게 특정한 순간에 떠올려진다면
96907.0676.wav|그런 노래들이 있거든요 이때는 이걸 들어야 돼
96907.0677.wav|내 인생의 플레이리스트에서 빠지지 않는 노래들이 있어요
96907.0678.wav|이소라 선배님의 'Track 9'이라든지 있거든요
"96907.0679.wav|그런 노래가 되었으면 좋겠다 누군가한테는, 감히"
96907.0680.wav|그런 마음으로 정성껏 내가 장인은 아니지만
96907.0681.wav|장인의 에티튜드를 열심히 가지려고 하면서 만들었고
96907.0682.wav|어쨌든 사랑해주셔서 감사하고
96907.0683.wav|가볍게 힘 빼자고 해서 냈지만 절대로
96907.0684.wav|여기에 제 스스로 들인 공은 그렇지 않습니다
96907.0685.wav|정말 열심히 만들었으니까
96907.0686.wav|앞으로 추울 거거든요
96907.0687.wav|좋을 거예요 그래서 추울 때 많이 들어줬으면 좋겠고
96907.0688.wav|이제 이거 한 번 끝났으니까 방탄소년단 작업 열심히 해야죠
96907.0689.wav|그리고 이제...
96907.0690.wav|그렇습니다
96907.0691.wav|여기까지입니다
96907.0692.wav|이제 힘 빼고 좀 짧게 하자고 한 건데
96907.0693.wav|또 꺼졌다
96907.0694.wav|채팅창을 켜려고 하면 꺼지네
96907.0695.wav|이게 107만 분이 들어와서...
96907.0696.wav|꺼진 거죠?
96907.0697.wav|V LIVE 응답하지 않음
96907.0698.wav|앱 닫기
96907.0699.wav|앱 닫기
96907.0700.wav|안녕하세요
"127272.0000.wav|아니다, 틀렸다"
127272.0001.wav|정말?
127272.0002.wav|이상하다?
127272.0003.wav|여기 4명 잔다고?
127272.0004.wav| 보컬 라인 랩 라인이다!
127272.0005.wav|와 배부르다
127272.0006.wav|뒷정리 369?
127272.0007.wav| 369 하는 거야?
127272.0008.wav|369 룰을 몰라?
127272.0009.wav| 애초에 369 룰을 모른대잖아
127272.0010.wav| 257 257! 좋다 257 257
127272.0011.wav| 257 257 257 257
127272.0012.wav| 20!
127272.0013.wav| 방심한다니까 이게! 이거 어렵다니까
127272.0014.wav|156 이렇게 해야 된다니까
127272.0015.wav| 156 어때? 156?
127272.0016.wav| 해보자! 알았어 해보자 해보자
127272.0017.wav| 156 156 156 156
127272.0018.wav| 1
127272.0019.wav|둘이 해! 바보야?
127272.0020.wav|이 밤의 명짤이다
127272.0021.wav| 156 156 156 156 1!
127272.0022.wav| 갑작스럽게 시작하려고 했는데...
127272.0023.wav|이게 하드캐리하네
127272.0024.wav|근데 이거 괜찮다 369는 식상하니까...
127272.0025.wav|아니 그런 거지 이제 단체로 안 하면
127272.0026.wav|내가 만약에 3점이고 이 친구가 5점이면
"127272.0027.wav| 이 친구가 나한테 주면 서로 4점, 4점 되는 거야"
127272.0028.wav| 너 RM이 가능하겠냐?
127272.0029.wav| 가위바위보
127272.0030.wav|글자 하나 정해주시죠
127272.0031.wav| 사람 이름을?
127272.0032.wav| 이거는 약간...
127272.0033.wav| 도전! 김태형
127272.0034.wav| 장 갑니다
127272.0035.wav|장재
127272.0036.wav| 역이야
"127272.0037.wav| 방금 그래서 혁신이라고 했구나, 얘가"
127272.0038.wav|그래도 땡이야
"127272.0039.wav| 이미 틀렸어, 너"
127272.0040.wav| 이미 틀렸었네
127272.0041.wav| 근데 잘했어
"127272.0042.wav|잘해, 뛰어나"
"127272.0043.wav| 슬슬 선수들끼리 가시죠, 지금"
127272.0044.wav|위기 애들끼리 가시죠
127272.0045.wav|이런 거 하지 말고 책 표지 넘겨서 그거 또 하면 안 돼요?
127272.0046.wav| 제가 먼저 갈게요
127272.0047.wav|하나 둘 셋
127272.0048.wav| 잠깐만 아직 몰라요
127272.0049.wav|0명 뜰 수도 있어요
127272.0050.wav| 0명 뜰 수 있어요
127272.0051.wav| 그러면 재승부입니다
127272.0052.wav| 하지만!
127272.0053.wav|제이홉 패배
127272.0054.wav| 전체를 불러드릴게요
127272.0055.wav|나 1점 올라갔지 뺏어왔지
127272.0056.wav|1등 잡으러 가라
127272.0057.wav| 수도 좋네! 수도 대결 네가 하면 되지
127272.0058.wav| 너무하잖아
127272.0059.wav| 누가 먼저 3개 이상 맞히는지
127272.0060.wav| 이건 누가 빨리 부르냐네
127272.0061.wav|갈게요
127272.0062.wav|아 왜 멈췄지?
127272.0063.wav| 1:1! 1:1이에요
"127272.0064.wav| 재밌네, 점수 차이가 없어서 재밌네"
127272.0065.wav|우크라이나의 수도는?
127272.0066.wav| 네가 왜 해
127272.0067.wav|몰라? 내가 맞혀도 돼?
127272.0068.wav|키예프
127272.0069.wav| 키예프 맞다
127272.0070.wav| 이건 그냥 이벤트!
"127272.0071.wav| 준비! 갈게요, 그러면"
"127272.0072.wav| 내가 얘기했잖아, 내가 아까 맞혔잖아"
127272.0073.wav| 이거는 지민이가 이기겠는데? 2:1이에요
127272.0074.wav| 콜롬비아의 수도는?
"127272.0075.wav| 1, 2, 3"
127272.0076.wav| 아싸라비아?
127272.0077.wav| 아싸라비아 콜롬비아
127272.0078.wav| 이거 뷔 형이다
127272.0079.wav| 서울
127272.0080.wav| 대한민국이 나올 줄 몰랐다
127272.0081.wav|누가 맞히냐에 따라 승부가 갈리게 됩니다
127272.0082.wav|몽골의 수도는?
"127272.0083.wav|1, 2, 3"
"127272.0084.wav| 먼저 하시죠, 태형 씨"
127272.0085.wav| 먼저 하세요
127272.0086.wav|몽골의 수도는 굉장히 어렵습니다
127272.0087.wav|이거 맞히는 걸로 하고 힌트 들으면서 해볼래?
127272.0088.wav|몽골 수도 되게 어려운데?
127272.0089.wav| 울로 시작합니다
127272.0090.wav|맨끝에 단어 힌트 갑니다
"127272.0091.wav|원하시는 순서의 글자를 알려드리도록 하겠습니다, 마지막 힌트입니다"
"127272.0092.wav| 란! 1, 2, 3"
127272.0093.wav| 패스 할까?
127272.0094.wav| 란?
127272.0095.wav| ㅂㅌ
127272.0096.wav|다 왔어요 다 왔어요
127272.0097.wav| 울란ㅂㅌ르예요
127272.0098.wav| 지민! 울란바티르
127272.0099.wav|울란바토르
127272.0100.wav| 정답!
127272.0101.wav|울란바토르! 울란바토르!
127272.0102.wav|우와 대박!
127272.0103.wav| 너 내일 기억하면 진짜...
127272.0104.wav|솔직히 이건 인정이다
127272.0105.wav| 핸드폰 시간으로 4분 남았습니다
127272.0106.wav| 도전! 팔씨름
127272.0107.wav| 얘 봐 얘 봐
127272.0108.wav| 아까 홉이가 했던 페이지를 열면 되겠네
127272.0109.wav|가자!
127272.0110.wav| 내가 편 데다
127272.0111.wav|이 감각을 느끼자
"127272.0112.wav|바로 한 장 뽑아 그냥 한 장 펴, 그냥 살짝 넘겨"
127272.0113.wav| 도전!
127272.0114.wav| 빨리 해야 돼요
127272.0115.wav|12시 2분이야
"127272.0116.wav| 12시 2분이야, 왜 이래"
"127272.0117.wav| 아니야, 탕수육 탕수육 탕수육 하면 돼"
127272.0118.wav|준비 시작
127272.0119.wav|상
127272.0120.wav| 정정당당 하잖아 본인의 힘으로 싸우는 거 아니야
127272.0121.wav| 내가 어제 운동해가지고 근육통 있어가지고
127272.0122.wav|나도 운동했어요 방금도 했는데?
127272.0123.wav| 이게 지연성 근육통이라고 어제 한 게 오래 가
127272.0124.wav|어제도 했지
"127272.0125.wav| 아니야, 책 펴"
127272.0126.wav| 두 번만 하고 죽는 탕수육이 어디 있어
127272.0127.wav| 코끼리 코 열 바퀴 돈 다음에 이거 치기
127272.0128.wav| 제가 낸 아이디어입니다 여러분
127272.0129.wav| 정국이 병뚜껑 전적이 좋지가 않아요
127272.0130.wav| 진짜 예능이다
"127272.0131.wav|니 거야, 이거?"
127272.0132.wav|쇼를 한다 진짜
127272.0133.wav|진짜 웃기다
127272.0134.wav| 내가 제안했지만 재밌겠다
127272.0135.wav|준비 시작해주시면 안 돼요?
127272.0136.wav| 준비 시작!
"127272.0137.wav| 하나, 둘, 셋"
"127272.0138.wav| 넷, 다섯, 여섯, 일곱, 여덟, 아홉, 열!"
127272.0139.wav|이것도 운이에요
127272.0140.wav| 이것도 운이에요 이걸 살리냐
127272.0141.wav| 이거 그냥 나가는 거였는데
127272.0142.wav|이게 생각보다 정국아...
127272.0143.wav|야 근데 돌고 나면 뭐 없어
127272.0144.wav| 힘들고 그런 거 없어
127272.0145.wav|도전!
127272.0146.wav|준비 시작!
"127272.0147.wav| 하나, 둘, 셋!"
127272.0148.wav|갑니다
127272.0149.wav| 갑니다
127272.0150.wav| 내가 이겼어! 내가 이겼어!
127272.0151.wav| 내가 이겼다 내가 이겼다
127272.0152.wav| 솔직히 인간적으로 내가 이겼잖아 이거
127272.0153.wav| 진짜 아깝다
127272.0154.wav|긴급 제안!
127272.0155.wav| 가자!
127272.0156.wav|예능이고 뭐고 없다
127272.0157.wav| 긴장된다
127272.0158.wav|준비 시작!
"127272.0159.wav| 하나, 둘, 셋, 넷"
127272.0160.wav| 갑니다 제이홉!
127272.0161.wav| 제이홉!
127272.0162.wav|쏩니다!
127272.0163.wav| 제이홉~
127272.0164.wav| 첫 터치 인정해도 이 정도야
127272.0165.wav|이거 돌면 뭐 없다
127272.0166.wav| 지민이가 나가는 걸
127272.0167.wav|나가게 하겠어?
127272.0168.wav| 시작!
"127272.0169.wav| 하나, 둘, 셋, 넷"
"127272.0170.wav| 다섯, 여섯, 일곱, 여덟, 아홉, 열!"
127272.0171.wav| 조심!
127272.0172.wav|옷 하나 사주기
127272.0173.wav|하! 들어와~
127272.0174.wav| 진짜로?
127272.0175.wav| 세다!
127272.0176.wav|도전!
127272.0177.wav| 준비 시작!
127272.0178.wav| 눈 뜨고 못 보겠다
127272.0179.wav|도전!
127272.0180.wav|준비 시작!
127272.0181.wav|저게 있는 게 재밌네
127272.0182.wav| 유리!
127272.0183.wav|이제 소파에 다 착석해볼게요
127272.0184.wav| 이것도 승자는 나냐?
127272.0185.wav|이제 취침 전 내일의 기상 미션에 대해서
127272.0186.wav|고지해드리도록 하겠습니다
127272.0187.wav| 추워
127272.0188.wav|잘 잤어요?
127272.0189.wav|'하' 뒤로 하면 되는 거예요?
127272.0190.wav| 아직 9시 안 됐잖아요
127272.0191.wav| 아직 9시 안 됐는데?
127272.0192.wav| 나보고 와서 하라는데 그냥?
127272.0193.wav| 9시 안 됐는데요 감독님?
127272.0194.wav|정확하게 해야 하는 거 아닙니까?
127272.0195.wav|알겠습니다 3분 뒤에 정확히 시작할게요
127272.0196.wav|사실 우리 둘은 어차피 아닐 것 같긴 한데
127272.0197.wav| 나머지 두 명 누구야?
127272.0198.wav| 정호석&전정국
127272.0199.wav| 전정국은 뭐 확정이죠
127272.0200.wav| 하루
127272.0201.wav|하루~ 하루~
127272.0202.wav| 왜? 왜? 왜?
127272.0203.wav|이거 방탄소년단 'Best of Me'
127272.0204.wav|땡!
127272.0205.wav|정답!
127272.0206.wav| 내가 알려줬잖아 뒤에서
127272.0207.wav| 또 할 줄 몰랐지
127272.0208.wav|이거 시간 줘야 하는 거 아니야?
127272.0209.wav| 해가 지는 날~
"127272.0210.wav| 3, 2, 땡!"
127272.0211.wav| 뭐 했었어?
127272.0212.wav| 해가
127272.0213.wav| 해가~
127272.0214.wav|해가
127272.0215.wav| 해가 뜨기 전 새벽이 가장 어두우니까
127272.0216.wav| 우리끼리 그냥 사이좋게 다 맞히면 돼요
127272.0217.wav|갈게요
127272.0218.wav| 그게
127272.0219.wav|아니야?
127272.0220.wav|이건 여러분이 잘 알 수 있는 노래긴 합니다
